"cyr","country_text_id","year","seq"
"omn19235","OMN",1923.5,19235
"pak19235","PAK",1923.5,19235
"pan19235","PAN",1923.5,19235
"per19235","PER",1923.5,19235
"phl19235","PHL",1923.5,19235
"png19235","PNG",1923.5,19235
"pol19235","POL",1923.5,19235
"prk19235","PRK",1923.5,19235
"prt19235","PRT",1923.5,19235
"pry19235","PRY",1923.5,19235
"psb19235","PSB",1923.5,19235
"pse19235","PSE",1923.5,19235
"psg19235","PSG",1923.5,19235
"qat19235","QAT",1923.5,19235
"rou19235","ROU",1923.5,19235
"rus19235","RUS",1923.5,19235
"rwa19235","RWA",1923.5,19235
"sau19235","SAU",1923.5,19235
"sdn19235","SDN",1923.5,19235
"sen19235","SEN",1923.5,19235
"sgp19235","SGP",1923.5,19235
"slb19235","SLB",1923.5,19235
"sle19235","SLE",1923.5,19235
"slv19235","SLV",1923.5,19235
"sml19235","SML",1923.5,19235
"som19235","SOM",1923.5,19235
"srb19235","SRB",1923.5,19235
"ssd19235","SSD",1923.5,19235
"stp19235","STP",1923.5,19235
"sur19235","SUR",1923.5,19235
"svk19235","SVK",1923.5,19235
"svn19235","SVN",1923.5,19235
"swe19235","SWE",1923.5,19235
"swz19235","SWZ",1923.5,19235
"syc19235","SYC",1923.5,19235
"syr19235","SYR",1923.5,19235
"tcd19235","TCD",1923.5,19235
"tgo19235","TGO",1923.5,19235
"tha19235","THA",1923.5,19235
"tjk19235","TJK",1923.5,19235
"tkm19235","TKM",1923.5,19235
"tls19235","TLS",1923.5,19235
"tto19235","TTO",1923.5,19235
"tun19235","TUN",1923.5,19235
"tur19235","TUR",1923.5,19235
"twn19235","TWN",1923.5,19235
"tza19235","TZA",1923.5,19235
"uga19235","UGA",1923.5,19235
"ukr19235","UKR",1923.5,19235
"ury19235","URY",1923.5,19235
"usa19235","USA",1923.5,19235
"uzb19235","UZB",1923.5,19235
"vdr19235","VDR",1923.5,19235
"ven19235","VEN",1923.5,19235
"vnm19235","VNM",1923.5,19235
"vut19235","VUT",1923.5,19235
"xkx19235","XKX",1923.5,19235
"yem19235","YEM",1923.5,19235
"ymd19235","YMD",1923.5,19235
"zaf19235","ZAF",1923.5,19235
"zmb19235","ZMB",1923.5,19235
"zwe19235","ZWE",1923.5,19235
"zzb19235","ZZB",1923.5,19235
"afg19255","AFG",1925.5,19255
"ago19255","AGO",1925.5,19255
"alb19255","ALB",1925.5,19255
"are19255","ARE",1925.5,19255
"arg19255","ARG",1925.5,19255
"arm19255","ARM",1925.5,19255
"aus19255","AUS",1925.5,19255
"aut19255","AUT",1925.5,19255
"aze19255","AZE",1925.5,19255
"bdi19255","BDI",1925.5,19255
"bel19255","BEL",1925.5,19255
"ben19255","BEN",1925.5,19255
"bfa19255","BFA",1925.5,19255
"bgd19255","BGD",1925.5,19255
"bgr19255","BGR",1925.5,19255
"bhr19255","BHR",1925.5,19255
"bih19255","BIH",1925.5,19255
"blr19255","BLR",1925.5,19255
"bol19255","BOL",1925.5,19255
"bra19255","BRA",1925.5,19255
"brb19255","BRB",1925.5,19255
"btn19255","BTN",1925.5,19255
"bwa19255","BWA",1925.5,19255
"caf19255","CAF",1925.5,19255
"can19255","CAN",1925.5,19255
"che19255","CHE",1925.5,19255
"chl19255","CHL",1925.5,19255
"chn19255","CHN",1925.5,19255
"civ19255","CIV",1925.5,19255
"cmr19255","CMR",1925.5,19255
"cod19255","COD",1925.5,19255
"cog19255","COG",1925.5,19255
"col19255","COL",1925.5,19255
"com19255","COM",1925.5,19255
"cpv19255","CPV",1925.5,19255
"cri19255","CRI",1925.5,19255
"cub19255","CUB",1925.5,19255
"cyp19255","CYP",1925.5,19255
"cze19255","CZE",1925.5,19255
"ddr19255","DDR",1925.5,19255
"deu19255","DEU",1925.5,19255
"dji19255","DJI",1925.5,19255
"dnk19255","DNK",1925.5,19255
"dom19255","DOM",1925.5,19255
"dza19255","DZA",1925.5,19255
"ecu19255","ECU",1925.5,19255
"egy19255","EGY",1925.5,19255
"eri19255","ERI",1925.5,19255
"esp19255","ESP",1925.5,19255
"est19255","EST",1925.5,19255
"eth19255","ETH",1925.5,19255
"fin19255","FIN",1925.5,19255
"fji19255","FJI",1925.5,19255
"fra19255","FRA",1925.5,19255
"gab19255","GAB",1925.5,19255
"gbr19255","GBR",1925.5,19255
"geo19255","GEO",1925.5,19255
"gha19255","GHA",1925.5,19255
"gin19255","GIN",1925.5,19255
"gmb19255","GMB",1925.5,19255
"gnb19255","GNB",1925.5,19255
"gnq19255","GNQ",1925.5,19255
"grc19255","GRC",1925.5,19255
"gtm19255","GTM",1925.5,19255
"guy19255","GUY",1925.5,19255
"hkg19255","HKG",1925.5,19255
"hnd19255","HND",1925.5,19255
"hrv19255","HRV",1925.5,19255
"hti19255","HTI",1925.5,19255
"hun19255","HUN",1925.5,19255
"idn19255","IDN",1925.5,19255
"ind19255","IND",1925.5,19255
"irl19255","IRL",1925.5,19255
"irn19255","IRN",1925.5,19255
"irq19255","IRQ",1925.5,19255
"isl19255","ISL",1925.5,19255
"isr19255","ISR",1925.5,19255
"ita19255","ITA",1925.5,19255
"jam19255","JAM",1925.5,19255
"jor19255","JOR",1925.5,19255
"jpn19255","JPN",1925.5,19255
"kaz19255","KAZ",1925.5,19255
"ken19255","KEN",1925.5,19255
"khm19255","KHM",1925.5,19255
"kor19255","KOR",1925.5,19255
"kwt19255","KWT",1925.5,19255
"lao19255","LAO",1925.5,19255
"lbn19255","LBN",1925.5,19255
"lbr19255","LBR",1925.5,19255
"lby19255","LBY",1925.5,19255
"lka19255","LKA",1925.5,19255
"lso19255","LSO",1925.5,19255
"ltu19255","LTU",1925.5,19255
"lux19255","LUX",1925.5,19255
"lva19255","LVA",1925.5,19255
"mar19255","MAR",1925.5,19255
"mda19255","MDA",1925.5,19255
"mdg19255","MDG",1925.5,19255
"mdv19255","MDV",1925.5,19255
"mex19255","MEX",1925.5,19255
"mkd19255","MKD",1925.5,19255
"mli19255","MLI",1925.5,19255
"mmr19255","MMR",1925.5,19255
"mne19255","MNE",1925.5,19255
"mng19255","MNG",1925.5,19255
"moz19255","MOZ",1925.5,19255
"mrt19255","MRT",1925.5,19255
"mus19255","MUS",1925.5,19255
"mwi19255","MWI",1925.5,19255
"mys19255","MYS",1925.5,19255
"nam19255","NAM",1925.5,19255
"ner19255","NER",1925.5,19255
"nga19255","NGA",1925.5,19255
"nic19255","NIC",1925.5,19255
"nld19255","NLD",1925.5,19255
"nor19255","NOR",1925.5,19255
"npl19255","NPL",1925.5,19255
"nzl19255","NZL",1925.5,19255
"omn19255","OMN",1925.5,19255
"pak19255","PAK",1925.5,19255
"pan19255","PAN",1925.5,19255
"per19255","PER",1925.5,19255
"phl19255","PHL",1925.5,19255
"png19255","PNG",1925.5,19255
"pol19255","POL",1925.5,19255
"prk19255","PRK",1925.5,19255
"prt19255","PRT",1925.5,19255
"pry19255","PRY",1925.5,19255
"psb19255","PSB",1925.5,19255
"pse19255","PSE",1925.5,19255
"psg19255","PSG",1925.5,19255
"qat19255","QAT",1925.5,19255
"rou19255","ROU",1925.5,19255
"rus19255","RUS",1925.5,19255
"rwa19255","RWA",1925.5,19255
"sau19255","SAU",1925.5,19255
"sdn19255","SDN",1925.5,19255
"sen19255","SEN",1925.5,19255
"sgp19255","SGP",1925.5,19255
"slb19255","SLB",1925.5,19255
"sle19255","SLE",1925.5,19255
"slv19255","SLV",1925.5,19255
"sml19255","SML",1925.5,19255
"som19255","SOM",1925.5,19255
"srb19255","SRB",1925.5,19255
"ssd19255","SSD",1925.5,19255
"stp19255","STP",1925.5,19255
"sur19255","SUR",1925.5,19255
"svk19255","SVK",1925.5,19255
"svn19255","SVN",1925.5,19255
"swe19255","SWE",1925.5,19255
"swz19255","SWZ",1925.5,19255
"syc19255","SYC",1925.5,19255
"syr19255","SYR",1925.5,19255
"tcd19255","TCD",1925.5,19255
"tgo19255","TGO",1925.5,19255
"tha19255","THA",1925.5,19255
"tjk19255","TJK",1925.5,19255
"tkm19255","TKM",1925.5,19255
"tls19255","TLS",1925.5,19255
"tto19255","TTO",1925.5,19255
"tun19255","TUN",1925.5,19255
"tur19255","TUR",1925.5,19255
"twn19255","TWN",1925.5,19255
"tza19255","TZA",1925.5,19255
"uga19255","UGA",1925.5,19255
"ukr19255","UKR",1925.5,19255
"ury19255","URY",1925.5,19255
"usa19255","USA",1925.5,19255
"uzb19255","UZB",1925.5,19255
"vdr19255","VDR",1925.5,19255
"ven19255","VEN",1925.5,19255
"vnm19255","VNM",1925.5,19255
"vut19255","VUT",1925.5,19255
"xkx19255","XKX",1925.5,19255
"yem19255","YEM",1925.5,19255
"ymd19255","YMD",1925.5,19255
"zaf19255","ZAF",1925.5,19255
"zmb19255","ZMB",1925.5,19255
"zwe19255","ZWE",1925.5,19255
"zzb19255","ZZB",1925.5,19255
"afg19275","AFG",1927.5,19275
"ago19275","AGO",1927.5,19275
"alb19275","ALB",1927.5,19275
"are19275","ARE",1927.5,19275
"arg19275","ARG",1927.5,19275
"arm19275","ARM",1927.5,19275
"aus19275","AUS",1927.5,19275
"aut19275","AUT",1927.5,19275
"aze19275","AZE",1927.5,19275
"bdi19275","BDI",1927.5,19275
"bel19275","BEL",1927.5,19275
"ben19275","BEN",1927.5,19275
"bfa19275","BFA",1927.5,19275
"bgd19275","BGD",1927.5,19275
"bgr19275","BGR",1927.5,19275
"bhr19275","BHR",1927.5,19275
"bih19275","BIH",1927.5,19275
"blr19275","BLR",1927.5,19275
"bol19275","BOL",1927.5,19275
"bra19275","BRA",1927.5,19275
"brb19275","BRB",1927.5,19275
"btn19275","BTN",1927.5,19275
"bwa19275","BWA",1927.5,19275
"caf19275","CAF",1927.5,19275
"can19275","CAN",1927.5,19275
"che19275","CHE",1927.5,19275
"chl19275","CHL",1927.5,19275
"chn19275","CHN",1927.5,19275
"civ19275","CIV",1927.5,19275
"cmr19275","CMR",1927.5,19275
"cod19275","COD",1927.5,19275
"cog19275","COG",1927.5,19275
"col19275","COL",1927.5,19275
"com19275","COM",1927.5,19275
"cpv19275","CPV",1927.5,19275
"cri19275","CRI",1927.5,19275
"cub19275","CUB",1927.5,19275
"cyp19275","CYP",1927.5,19275
"cze19275","CZE",1927.5,19275
"ddr19275","DDR",1927.5,19275
"deu19275","DEU",1927.5,19275
"dji19275","DJI",1927.5,19275
"dnk19275","DNK",1927.5,19275
"dom19275","DOM",1927.5,19275
"dza19275","DZA",1927.5,19275
"ecu19275","ECU",1927.5,19275
"egy19275","EGY",1927.5,19275
"eri19275","ERI",1927.5,19275
"esp19275","ESP",1927.5,19275
"est19275","EST",1927.5,19275
"eth19275","ETH",1927.5,19275
"fin19275","FIN",1927.5,19275
"fji19275","FJI",1927.5,19275
"fra19275","FRA",1927.5,19275
"gab19275","GAB",1927.5,19275
"gbr19275","GBR",1927.5,19275
"geo19275","GEO",1927.5,19275
"gha19275","GHA",1927.5,19275
"gin19275","GIN",1927.5,19275
"gmb19275","GMB",1927.5,19275
"gnb19275","GNB",1927.5,19275
"gnq19275","GNQ",1927.5,19275
"grc19275","GRC",1927.5,19275
"gtm19275","GTM",1927.5,19275
"guy19275","GUY",1927.5,19275
"hkg19275","HKG",1927.5,19275
"hnd19275","HND",1927.5,19275
"hrv19275","HRV",1927.5,19275
"hti19275","HTI",1927.5,19275
"hun19275","HUN",1927.5,19275
"idn19275","IDN",1927.5,19275
"ind19275","IND",1927.5,19275
"irl19275","IRL",1927.5,19275
"irn19275","IRN",1927.5,19275
"irq19275","IRQ",1927.5,19275
"isl19275","ISL",1927.5,19275
"isr19275","ISR",1927.5,19275
"ita19275","ITA",1927.5,19275
"jam19275","JAM",1927.5,19275
"jor19275","JOR",1927.5,19275
"jpn19275","JPN",1927.5,19275
"kaz19275","KAZ",1927.5,19275
"ken19275","KEN",1927.5,19275
"khm19275","KHM",1927.5,19275
"kor19275","KOR",1927.5,19275
"kwt19275","KWT",1927.5,19275
"lao19275","LAO",1927.5,19275
"lbn19275","LBN",1927.5,19275
"lbr19275","LBR",1927.5,19275
"lby19275","LBY",1927.5,19275
"lka19275","LKA",1927.5,19275
"lso19275","LSO",1927.5,19275
"ltu19275","LTU",1927.5,19275
"lux19275","LUX",1927.5,19275
"lva19275","LVA",1927.5,19275
"mar19275","MAR",1927.5,19275
"mda19275","MDA",1927.5,19275
"mdg19275","MDG",1927.5,19275
"mdv19275","MDV",1927.5,19275
"mex19275","MEX",1927.5,19275
"mkd19275","MKD",1927.5,19275
"mli19275","MLI",1927.5,19275
"mmr19275","MMR",1927.5,19275
"mne19275","MNE",1927.5,19275
"mng19275","MNG",1927.5,19275
"moz19275","MOZ",1927.5,19275
"mrt19275","MRT",1927.5,19275
"mus19275","MUS",1927.5,19275
"mwi19275","MWI",1927.5,19275
"mys19275","MYS",1927.5,19275
"nam19275","NAM",1927.5,19275
"ner19275","NER",1927.5,19275
"nga19275","NGA",1927.5,19275
"nic19275","NIC",1927.5,19275
"nld19275","NLD",1927.5,19275
"nor19275","NOR",1927.5,19275
"npl19275","NPL",1927.5,19275
"nzl19275","NZL",1927.5,19275
"omn19275","OMN",1927.5,19275
"pak19275","PAK",1927.5,19275
"pan19275","PAN",1927.5,19275
"per19275","PER",1927.5,19275
"phl19275","PHL",1927.5,19275
"png19275","PNG",1927.5,19275
"pol19275","POL",1927.5,19275
"prk19275","PRK",1927.5,19275
"prt19275","PRT",1927.5,19275
"pry19275","PRY",1927.5,19275
"psb19275","PSB",1927.5,19275
"pse19275","PSE",1927.5,19275
"psg19275","PSG",1927.5,19275
"qat19275","QAT",1927.5,19275
"rou19275","ROU",1927.5,19275
"rus19275","RUS",1927.5,19275
"rwa19275","RWA",1927.5,19275
"sau19275","SAU",1927.5,19275
"sdn19275","SDN",1927.5,19275
"sen19275","SEN",1927.5,19275
"sgp19275","SGP",1927.5,19275
"slb19275","SLB",1927.5,19275
"sle19275","SLE",1927.5,19275
"slv19275","SLV",1927.5,19275
"sml19275","SML",1927.5,19275
"som19275","SOM",1927.5,19275
"srb19275","SRB",1927.5,19275
"ssd19275","SSD",1927.5,19275
"stp19275","STP",1927.5,19275
"sur19275","SUR",1927.5,19275
"svk19275","SVK",1927.5,19275
"svn19275","SVN",1927.5,19275
"swe19275","SWE",1927.5,19275
"swz19275","SWZ",1927.5,19275
"syc19275","SYC",1927.5,19275
"syr19275","SYR",1927.5,19275
"tcd19275","TCD",1927.5,19275
"tgo19275","TGO",1927.5,19275
"tha19275","THA",1927.5,19275
"tjk19275","TJK",1927.5,19275
"tkm19275","TKM",1927.5,19275
"tls19275","TLS",1927.5,19275
"tto19275","TTO",1927.5,19275
"tun19275","TUN",1927.5,19275
"tur19275","TUR",1927.5,19275
"twn19275","TWN",1927.5,19275
"tza19275","TZA",1927.5,19275
"uga19275","UGA",1927.5,19275
"ukr19275","UKR",1927.5,19275
"ury19275","URY",1927.5,19275
"usa19275","USA",1927.5,19275
"uzb19275","UZB",1927.5,19275
"vdr19275","VDR",1927.5,19275
"ven19275","VEN",1927.5,19275
"vnm19275","VNM",1927.5,19275
"vut19275","VUT",1927.5,19275
"xkx19275","XKX",1927.5,19275
"yem19275","YEM",1927.5,19275
"ymd19275","YMD",1927.5,19275
"zaf19275","ZAF",1927.5,19275
"zmb19275","ZMB",1927.5,19275
"zwe19275","ZWE",1927.5,19275
"zzb19275","ZZB",1927.5,19275
"afg19295","AFG",1929.5,19295
"ago19295","AGO",1929.5,19295
"alb19295","ALB",1929.5,19295
"are19295","ARE",1929.5,19295
"arg19295","ARG",1929.5,19295
"arm19295","ARM",1929.5,19295
"aus19295","AUS",1929.5,19295
"aut19295","AUT",1929.5,19295
"aze19295","AZE",1929.5,19295
"bdi19295","BDI",1929.5,19295
"bel19295","BEL",1929.5,19295
"ben19295","BEN",1929.5,19295
"bfa19295","BFA",1929.5,19295
"bgd19295","BGD",1929.5,19295
"bgr19295","BGR",1929.5,19295
"bhr19295","BHR",1929.5,19295
"bih19295","BIH",1929.5,19295
"blr19295","BLR",1929.5,19295
"bol19295","BOL",1929.5,19295
"bra19295","BRA",1929.5,19295
"brb19295","BRB",1929.5,19295
"btn19295","BTN",1929.5,19295
"bwa19295","BWA",1929.5,19295
"caf19295","CAF",1929.5,19295
"can19295","CAN",1929.5,19295
"che19295","CHE",1929.5,19295
"chl19295","CHL",1929.5,19295
"chn19295","CHN",1929.5,19295
"civ19295","CIV",1929.5,19295
"cmr19295","CMR",1929.5,19295
"cod19295","COD",1929.5,19295
"cog19295","COG",1929.5,19295
"col19295","COL",1929.5,19295
"com19295","COM",1929.5,19295
"cpv19295","CPV",1929.5,19295
"cri19295","CRI",1929.5,19295
"cub19295","CUB",1929.5,19295
"cyp19295","CYP",1929.5,19295
"cze19295","CZE",1929.5,19295
"ddr19295","DDR",1929.5,19295
"deu19295","DEU",1929.5,19295
"dji19295","DJI",1929.5,19295
"dnk19295","DNK",1929.5,19295
"dom19295","DOM",1929.5,19295
"dza19295","DZA",1929.5,19295
"ecu19295","ECU",1929.5,19295
"egy19295","EGY",1929.5,19295
"eri19295","ERI",1929.5,19295
"esp19295","ESP",1929.5,19295
"est19295","EST",1929.5,19295
"eth19295","ETH",1929.5,19295
"fin19295","FIN",1929.5,19295
"fji19295","FJI",1929.5,19295
"fra19295","FRA",1929.5,19295
"gab19295","GAB",1929.5,19295
"gbr19295","GBR",1929.5,19295
"geo19295","GEO",1929.5,19295
"gha19295","GHA",1929.5,19295
"gin19295","GIN",1929.5,19295
"gmb19295","GMB",1929.5,19295
"gnb19295","GNB",1929.5,19295
"gnq19295","GNQ",1929.5,19295
"grc19295","GRC",1929.5,19295
"gtm19295","GTM",1929.5,19295
"guy19295","GUY",1929.5,19295
"hkg19295","HKG",1929.5,19295
"hnd19295","HND",1929.5,19295
"hrv19295","HRV",1929.5,19295
"hti19295","HTI",1929.5,19295
"hun19295","HUN",1929.5,19295
"idn19295","IDN",1929.5,19295
"ind19295","IND",1929.5,19295
"irl19295","IRL",1929.5,19295
"irn19295","IRN",1929.5,19295
"irq19295","IRQ",1929.5,19295
"isl19295","ISL",1929.5,19295
"isr19295","ISR",1929.5,19295
"ita19295","ITA",1929.5,19295
"jam19295","JAM",1929.5,19295
"jor19295","JOR",1929.5,19295
"jpn19295","JPN",1929.5,19295
"kaz19295","KAZ",1929.5,19295
"ken19295","KEN",1929.5,19295
"khm19295","KHM",1929.5,19295
"kor19295","KOR",1929.5,19295
"kwt19295","KWT",1929.5,19295
"lao19295","LAO",1929.5,19295
"lbn19295","LBN",1929.5,19295
"lbr19295","LBR",1929.5,19295
"lby19295","LBY",1929.5,19295
"lka19295","LKA",1929.5,19295
"lso19295","LSO",1929.5,19295
"ltu19295","LTU",1929.5,19295
"lux19295","LUX",1929.5,19295
"lva19295","LVA",1929.5,19295
"mar19295","MAR",1929.5,19295
"mda19295","MDA",1929.5,19295
"mdg19295","MDG",1929.5,19295
"mdv19295","MDV",1929.5,19295
"mex19295","MEX",1929.5,19295
"mkd19295","MKD",1929.5,19295
"mli19295","MLI",1929.5,19295
"mmr19295","MMR",1929.5,19295
"mne19295","MNE",1929.5,19295
"mng19295","MNG",1929.5,19295
"moz19295","MOZ",1929.5,19295
"mrt19295","MRT",1929.5,19295
"mus19295","MUS",1929.5,19295
"mwi19295","MWI",1929.5,19295
"mys19295","MYS",1929.5,19295
"nam19295","NAM",1929.5,19295
"ner19295","NER",1929.5,19295
"nga19295","NGA",1929.5,19295
"nic19295","NIC",1929.5,19295
"nld19295","NLD",1929.5,19295
"nor19295","NOR",1929.5,19295
"npl19295","NPL",1929.5,19295
"nzl19295","NZL",1929.5,19295
"omn19295","OMN",1929.5,19295
"pak19295","PAK",1929.5,19295
"pan19295","PAN",1929.5,19295
"per19295","PER",1929.5,19295
"phl19295","PHL",1929.5,19295
"png19295","PNG",1929.5,19295
"pol19295","POL",1929.5,19295
"prk19295","PRK",1929.5,19295
"prt19295","PRT",1929.5,19295
"pry19295","PRY",1929.5,19295
"psb19295","PSB",1929.5,19295
"pse19295","PSE",1929.5,19295
"psg19295","PSG",1929.5,19295
"qat19295","QAT",1929.5,19295
"rou19295","ROU",1929.5,19295
"rus19295","RUS",1929.5,19295
"rwa19295","RWA",1929.5,19295
"sau19295","SAU",1929.5,19295
"sdn19295","SDN",1929.5,19295
"sen19295","SEN",1929.5,19295
"sgp19295","SGP",1929.5,19295
"slb19295","SLB",1929.5,19295
"sle19295","SLE",1929.5,19295
"slv19295","SLV",1929.5,19295
"sml19295","SML",1929.5,19295
"som19295","SOM",1929.5,19295
"srb19295","SRB",1929.5,19295
"ssd19295","SSD",1929.5,19295
"stp19295","STP",1929.5,19295
"sur19295","SUR",1929.5,19295
"svk19295","SVK",1929.5,19295
"svn19295","SVN",1929.5,19295
"swe19295","SWE",1929.5,19295
"swz19295","SWZ",1929.5,19295
"syc19295","SYC",1929.5,19295
"syr19295","SYR",1929.5,19295
"tcd19295","TCD",1929.5,19295
"tgo19295","TGO",1929.5,19295
"tha19295","THA",1929.5,19295
"tjk19295","TJK",1929.5,19295
"tkm19295","TKM",1929.5,19295
"tls19295","TLS",1929.5,19295
"tto19295","TTO",1929.5,19295
"tun19295","TUN",1929.5,19295
"tur19295","TUR",1929.5,19295
"twn19295","TWN",1929.5,19295
"tza19295","TZA",1929.5,19295
"uga19295","UGA",1929.5,19295
"ukr19295","UKR",1929.5,19295
"ury19295","URY",1929.5,19295
"usa19295","USA",1929.5,19295
"uzb19295","UZB",1929.5,19295
"vdr19295","VDR",1929.5,19295
"ven19295","VEN",1929.5,19295
"vnm19295","VNM",1929.5,19295
"vut19295","VUT",1929.5,19295
"xkx19295","XKX",1929.5,19295
"yem19295","YEM",1929.5,19295
"ymd19295","YMD",1929.5,19295
"zaf19295","ZAF",1929.5,19295
"zmb19295","ZMB",1929.5,19295
"zwe19295","ZWE",1929.5,19295
"zzb19295","ZZB",1929.5,19295
"afg19315","AFG",1931.5,19315
"ago19315","AGO",1931.5,19315
"alb19315","ALB",1931.5,19315
"are19315","ARE",1931.5,19315
"arg19315","ARG",1931.5,19315
"arm19315","ARM",1931.5,19315
"aus19315","AUS",1931.5,19315
"aut19315","AUT",1931.5,19315
"aze19315","AZE",1931.5,19315
"bdi19315","BDI",1931.5,19315
"bel19315","BEL",1931.5,19315
"ben19315","BEN",1931.5,19315
"bfa19315","BFA",1931.5,19315
"bgd19315","BGD",1931.5,19315
"bgr19315","BGR",1931.5,19315
"bhr19315","BHR",1931.5,19315
"bih19315","BIH",1931.5,19315
"blr19315","BLR",1931.5,19315
"bol19315","BOL",1931.5,19315
"bra19315","BRA",1931.5,19315
"brb19315","BRB",1931.5,19315
"btn19315","BTN",1931.5,19315
"bwa19315","BWA",1931.5,19315
"caf19315","CAF",1931.5,19315
"can19315","CAN",1931.5,19315
"che19315","CHE",1931.5,19315
"chl19315","CHL",1931.5,19315
"chn19315","CHN",1931.5,19315
"civ19315","CIV",1931.5,19315
"cmr19315","CMR",1931.5,19315
"cod19315","COD",1931.5,19315
"cog19315","COG",1931.5,19315
"col19315","COL",1931.5,19315
"com19315","COM",1931.5,19315
"cpv19315","CPV",1931.5,19315
"cri19315","CRI",1931.5,19315
"cub19315","CUB",1931.5,19315
"cyp19315","CYP",1931.5,19315
"cze19315","CZE",1931.5,19315
"ddr19315","DDR",1931.5,19315
"deu19315","DEU",1931.5,19315
"dji19315","DJI",1931.5,19315
"dnk19315","DNK",1931.5,19315
"dom19315","DOM",1931.5,19315
"dza19315","DZA",1931.5,19315
"ecu19315","ECU",1931.5,19315
"egy19315","EGY",1931.5,19315
"eri19315","ERI",1931.5,19315
"esp19315","ESP",1931.5,19315
"est19315","EST",1931.5,19315
"eth19315","ETH",1931.5,19315
"fin19315","FIN",1931.5,19315
"fji19315","FJI",1931.5,19315
"fra19315","FRA",1931.5,19315
"gab19315","GAB",1931.5,19315
"gbr19315","GBR",1931.5,19315
"geo19315","GEO",1931.5,19315
"gha19315","GHA",1931.5,19315
"gin19315","GIN",1931.5,19315
"gmb19315","GMB",1931.5,19315
"gnb19315","GNB",1931.5,19315
"gnq19315","GNQ",1931.5,19315
"grc19315","GRC",1931.5,19315
"gtm19315","GTM",1931.5,19315
"guy19315","GUY",1931.5,19315
"hkg19315","HKG",1931.5,19315
"hnd19315","HND",1931.5,19315
"hrv19315","HRV",1931.5,19315
"hti19315","HTI",1931.5,19315
"hun19315","HUN",1931.5,19315
"idn19315","IDN",1931.5,19315
"ind19315","IND",1931.5,19315
"irl19315","IRL",1931.5,19315
"irn19315","IRN",1931.5,19315
"irq19315","IRQ",1931.5,19315
"isl19315","ISL",1931.5,19315
"isr19315","ISR",1931.5,19315
"ita19315","ITA",1931.5,19315
